Andrenidae
"   Homotrigona haematoptera (Cockerell, 1919) -- Trigona haematoptera Cockerell, 1919; Trigona haematoptera var dulitae Schwarz, 1937; Odontotrigona haematoptera (Cockerell, 1919)"
"   Homotrigona melanoleuca (Cockerell, 1929) -- Trigona melanoleuca Cockerell, 1929; Trigona (Heterotrigona) melanoleuca Cockerell, 1929; Tetrigona melanoleuca (Cockerell, 1929)"
"   Homotrigona peninsularis (Cockerell, 1927) -- Trigona apicalis peninsularis Cockerell, 1927; Tetrigona peninsularis (Cockerell, 1927)"
"   Homotrigona vidua (Lepeletier, 1836) -- Melipona (Trigona) vidua Lepeletier, 1836; Tetrigona vidua (Lepeletier, 1836)"
"   Hopliphora commata (Moure, 1958) -- Cyphomelissa commata Moure, 1958"
"   Hopliphora diabolica (Friese, 1900) -- Melissa diabolica Friese, 1900; Cyphomelissa diabolica (Friese, 1900); Cyphomelissa pernigra Schrottky, 1902"
"   Hopliphora funereus (Smith, 1854) -- Eurytis funereus Smith, 1854"
"   Hopliphora magnifica (Moure, 1958) -- Cyphomelissa magnifica Moure, 1958"
"   Hopliphora superba (Ducke, 1902) -- Melissa superba Ducke, 1902"
"   Hopliphora velutina (Lepeletier and Audinet-Serville, 1825) -- Mesocheira velutina Lepeletier and Audinet-Serville, 1825; Acanthopus iheringi Gribodo, 1894; Oxynedys beroni Schrottky, 1902"
"   Hypotrigona araujoi (Michener, 1959) -- Trigona (Hypotrigona) araujoi Michener, 1959"
"   Hypotrigona gribodoi (Magretti, 1884) -- Trigona gribodoi Magretti, 1884; Melipona gribodoi (Magretti, 1884); Trigona braunsii Kohl, 1894"
"   Hypotrigona ruspolii (Magretti, 1898) -- Trigona ruspolii Magretti, 1898; Trigona magrettii Friese, 1900; Melipona (Trigona) bouyssoui Vachal, 1903; Trigona bouyssoui (Vachal, 1903); Liotrigona bouyssoui (Vachal, 1903)"
"   Hypotrigona squamuligera (Benoist, 1937) -- Melipona squamuligera Benoist, 1937; Hypotrigona penna Eardley, 2004"
"   Inquilina excavata (Cockerell, 1922) -- Exoneura excavata Cockerell, 1922; Exoneura dawsoni Rayment, 1946; Exoneura concava Rayment, 1949; Exoneura angulata Rayment, 1951"
"   Inquilina schwarzi Michener, 1983"
"   Isepeolus atripilis Roig-Alsina, 1991"
"   Isepeolus bufoninus (Holmberg, 1886) -- Epeolus bufoninus Holmberg, 1886"
"   Isepeolus cortesi Toro and Rojas, 1968"
"   Isepeolus lativalvis (Friese, 1908) -- Epeolus lativalvis Friese, 1908"
"   Isepeolus luctuosus (Spinola, 1851) -- Epeolus luctuosus Spinola, 1851"
"   Isepeolus mankalunthata Packer and Graham, 2020"
"   Isepeolus octopunctatus (Jörgensen, 1909) -- Epeolus octopunctatus Jörgensen, 1909"
"   Isepeolus septemnotatus (Spinola, 1851) -- Melecta septemnotata Spinola, 1851"
"   Isepeolus smithi Jörgensen, 1912"
"   Isepeolus vachali Jörgensen, 1912 -- Isepeolus viecki Jörgensen, 1912; Isepeolus vierecki Cockerell, 1917, emend"
"   Isepeolus viperinus (Holmberg, 1886) -- Epeolus viperinus Holmberg, 1886; Leiopodus depressiventris Ducke, 1907; Isepeolus albopictus Cockerell, 1907"
"   Isepeolus wagenknechti Toro and Rojas, 1968"
"   Kelita argentina Rozen, 1997"
"   Kelita chilensis (Friese, 1916) -- Herbstiella_Friese_not_Stimpson chilensis Friese, 1916"
"   Kelita penai Ehrenfeld and Rozen, 1977"
"   Kelita toroi Ehrenfeld and Rozen, 1977"
"   Kelita tuberculata Ehrenfeld and Rozen, 1977"
"   Lanthanomelissa betinae Urban, 1996"
"   Lanthanomelissa clementis Urban, 1996"
"   Lanthanomelissa discrepans Holmberg, 1903"
"   Lanthanomelissa magaliae Urban, 1996"
"   Lanthanomelissa pampicola Urban, 1996"
"   Leiopodus abnormis (Jörgensen, 1912) -- Isepeolus abnormis Jörgensen, 1912"
"   Leiopodus lacertinus Smith, 1854 -- Epeolus vagans Smith, 1879"
"   Leiopodus nigripes Friese, 1908 -- Leiopodus lacertinus var nigripes Friese, 1908"
"   Leiopodus singularis (Linsley and Michener, 1937) -- Protepeolus singularis Linsley and Michener, 1937; Protepeolus integer Linsley, 1939"
"   Leiopodus trochantericus Ducke, 1907"
"   Lepidotrigona arcifera (Cockerell, 1929) -- Trigona arcifera Cockerell, 1929; Trigona (Lepidotrigona) arcifera Cockerell, 1929"
"   Lepidotrigona doipaensis (Schwarz, 1939) -- Trigona (Lepidotrigona) ventralis var doipaensis Schwarz, 1939"
"   Lepidotrigona flavibasis (Cockerell, 1929) -- Trigona flavibasis Cockerell, 1929; Trigona (Lepidotrigona) ventralis var flavibasis Cockerell, 1929"
"   Lepidotrigona hoozana (Strand, 1913) -- Trigona ventralis hoozana Strand, 1913; Trigona (Lepidotrigona) ventralis var hoosana Schwarz, 1939"
"   Lepidotrigona latipes (Friese, 1900) -- Trigona latipes Friese, 1900; Trigona (Lepidotrigona) nitidiventris var latipes Friese, 1900; Lepidotrigona latipes (Friese, 1900)"
"   Lepidotrigona nitidiventris (Smith, 1857) -- Trigona nitidiventris Smith, 1857; Trigona (Lepidotrigona) nitidiventris Smith, 1857; Friese, 1900; Trigona fulvopilosella Cameron, 1908; Trigona (Lepidotrigona) nitidiventris var trochanterica Cockerell, 1920; Lepidotrigona trochanterica (Cockerell, 1920)"
"   Lepidotrigona palavanica (Cockerell, 1915) -- Trigona palavanica Cockerell, 1915"
"   Lepidotrigona satun Attasopa and Bänziger, 2018"
"   Lepidotrigona terminata (Smith, 1878) -- Trigona terminata Smith, 1878; Trigona javanica Gribodo, 1892; Trigona latebalteata Cameron, 1902; Trigona fulvomarginata Cockerell, 1919; Trigona (Lepidotrigona) terminata Smith, 1878; Trigona (Lepidotrigona) terminata var latebalteata Cameron, 1902; Trigona (Lepidotrigona) terminata var javanica Gribodo, 1892"
"   Lepidotrigona trochanterica (Cockerell, 1920) -- Trigona trochanterica Cockerell, 1920; Trigona (Lepidotrigona) nitidiventris var trochanterica Cockerell, 1920"
"   Lepidotrigona ventralis (Smith, 1857) -- Trigona ventralis Smith, 1857; Trigona (Lepidotrigona) ventralis Smith, 1857"
"   Leptometriella boliviana Roig-Alsina, 2008"
"   Leptometriella hirsutula Roig-Alsina, 2008"
"   Leptometriella minima Roig-Alsina, 2008"
"   Leptometriella monteana Roig-Alsina, 2008"
"   Leptometriella nigra (Friese, 1910) -- Ancyloscelis nigra Friese, 1910; Diadasina (Leptometriella) nigra (Friese, 1910)"
"   Leptometriella separata (Holmberg, 1903) -- Teleutemnesta separata Holmberg, 1903; Ancyloscelis humilis Vachal, 1904; Ancyloscelis minuta Friese, 1908; Melitoma (Ancyloscelis) specularis Vachal, 1909; Melitoma (Ancyloscelis) separata (Holmberg, 1903); Melitoma (Ancyloscelis) humilis (Vachal, 1904); Leptometria separata (Holmberg, 1903); Leptometria humilis (Vachal, 1904); Leptometria minuta (Friese, 1908); Leptometria specularis (Vachal, 1909); Ptilothrix separata (Holmberg, 1903); Diadasia separata (Holmberg, 1903); Diadasia humilis (Vachal, 1904); Diadasia specularis (Vachal, 1909); Diadasina (Leptometriella) humilis (Vachal, 1904); Diadasina minuta (Friese, 1908); Diadasina specularis (Vachal, 1909)"
"   Leptometriella tucumana (Brèthes, 1910) -- Leptometria tucumana Brèthes, 1910; Diadasina (Leptometriella) tucumana (Brèthes, 1910)"
"   Lestrimelitta catira Gonzalez and Griswold, 2012"
"   Lestrimelitta chacoana Roig-Alsina, 2010"
"   Lestrimelitta chamelensis Ayala, 1999"
"   Lestrimelitta ciliata Marchi and Melo, 2006"
"   Lestrimelitta danuncia F. F. Oliveira and Marchi, 2005"
"   Lestrimelitta diminuta Guevara, Gonzalez and Ospina, 2020"
"   Lestrimelitta ehrhardti (Friese, 1931) -- Trigona (Lestrimelitta) ehrhardti Friese, 1931"
"   Lestrimelitta galvisi Guevara, Gonzalez and Ospina, 2020"
"   Lestrimelitta glaberrima F. F. Oliveira and Marchi, 2005"
"   Lestrimelitta glabrata Camargo and Moure, 1990"
"   Lestrimelitta guyanensis Roubik, 1980 -- Lestrimelitta guyanensis Roubik, 1979, nomen nudum"
"   Lestrimelitta huilensis Gonzalez and Griswold, 2012"
"   Lestrimelitta limao (Smith, 1863) -- Trigona limao Smith, 1863"
"   Lestrimelitta maracaia Marchi and Melo, 2006"
"   Lestrimelitta monodonta Camargo and Moure, 1990"
"   Lestrimelitta mourei F. F. Oliveira and Marchi, 2005"
"   Lestrimelitta nana Melo, 2003"
"   Lestrimelitta niitkib Ayala, 1999"
"   Lestrimelitta opita Gonzalez and Griswold, 2012"
"   Lestrimelitta rufa (Friese, 1903) -- Trigona (Lestrimelitta) limao var rufa Friese, 1903; Lestrimelitta piedemontana Gonzalez and Rasmussen, 2011"
"   Lestrimelitta rufipes (Friese, 1903) -- Trigona (Lestrimelitta) limao var rufipes Friese, 1903"
"   Lestrimelitta similis Marchi and Melo, 2006"
"   Lestrimelitta spinosa Marchi and Melo, 2006"
"   Lestrimelitta sulina Marchi and Melo, 2006"
"   Lestrimelitta tropica Marchi and Melo, 2006"
"   Leurotrigona crispula Pedro and Camargo, 2009"
"   Leurotrigona gracilis Pedro and Camargo, 2009"
"   Leurotrigona muelleri (Friese, 1900) -- Trigona muelleri Friese, 1900; Hypotrigona (Leurotrigona) muelleri (Friese, 1900); Trigonisca muelleri (Friese, 1900)"
"   Leurotrigona pusilla Moure and Camargo, 1988 -- Trigonisca pusilla (Moure and Camargo, 1988)"
"   Liotrigona baleensis Pauly and Hora, 2013"
"   Liotrigona betsimisaraka Pauly, 2001"
"   Liotrigona bitika Brooks and Michener, 1988"
"   Liotrigona bottegoi (Magretti, 1895) -- Trigona bottegoi Magretti, 1895"
"   Liotrigona chromensis Pauly, 2001"
"   Liotrigona gabonensis Pauly and Fabre Anguilet, 2013"
"   Liotrigona kinzelbachi Koch, 2010"
"   Liotrigona madecassa (Saussure, 1890) -- Trigona madecassa Saussure, 1890; Melipona madecassa (Saussure, 1890)"
"   Liotrigona mahafalya Brooks and Michener, 1988"
"   Liotrigona nilssoni Michener, 1990"
"   Liotrigona parvula (Darchen, 1971) -- Trigona (Liotrigona) parvula Darchen, 1971"
"   Liotrigona voeltzkovi (Friese, 1900) -- Trigona voeltzkovi Friese, 1900, original spelling; Trigona voeltzkowi Friese, 1900, emend"
"   Lisotrigona cacciae (Nurse, 1907) -- Melipona cacciae Nurse, 1907; Trigona scintillans Cockerell, 1920; Lisotrigona scintillans (Cockerell, 1920)"
"   Lisotrigona carpenteri Engel, 2000"
"   Lisotrigona chandrai Viraktamath and Sajan Jose, 2017"
"   Lisotrigona furva Engel, 2000"
"   Lisotrigona mohandasi Jobiraj and Narendran, 2004"
"   Lisotrigona revanai Viraktamath and Sajan Jose, 2017"
"   Lophothygater aculeata Urban, 1999"
"   Lophothygater decorata (Smith, 1879) -- Tetralonia decorata Smith, 1879"
"   Lophothygater nigrita Urban, 1999"
"   Macrogalea antanosy Brooks and Pauly, 2001"
"   Macrogalea berentyensis Brooks and Pauly, 2001"
"   Macrogalea candida (Smith, 1879) -- Allodape candida Smith, 1879; Macrogalea candida otaviensis Cockerell, 1936"
"   Macrogalea ellioti (Saussure, 1890) -- Allodape ellioti Saussure, 1890; Allodape elliotii Saussure, 1890, emend"
"   Macrogalea infernalis Michener, 1977"
"   Macrogalea magenge Tierney and M. P. Schwarz, 2003"
"   Macrogalea maizina Brooks and Pauly, 2001"
"   Macrogalea mombasae Cockerell, 1930"
"   Macrogalea scaevolae Brooks and Pauly, 2001"
"   Macrogalea zanzibarica Michener, 1977"
"   Manuelia gayatina (Spinola, 1851) -- Halictus gayatinus Spinola, 1851; Ceratina herbsti Friese, 1910"
"   Manuelia gayi (Spinola, 1851) -- Halictus gayi Spinola, 1851"
"   Manuelia postica (Spinola, 1851) -- Halictus posticus Spinola, 1851"
"   Martinapis bipunctata (Friese, 1908) -- Tetralonia bipunctata Friese, 1908"
"   Martinapis luteicornis (Cockerell, 1896) -- Melissodes luteicornis Cockerell, 1896; Melissodes (Martinella_homonym) luteicornis Cockerell, 1896; Martinella_homonym luteicornis (Cockerell, 1896)"
"   Martinapis occidentalis Zavortink and LaBerge, 1976"
"   Megascirtetica mephistophelica (Schrottky, 1902) -- Macrocera mephistophelica Schrottky, 1902; Eucera diabolica Ducke, 1910, nomen nudum"
"   Melanempis atra (Saussure, 1890) -- Phileremus ater Saussure, 1890; Melanempis ater (Saussure, 1890); Pasites ater_homonym (Saussure, 1890); Pasites (Pasites) madagascariensis Warncke, 1983, replacement name"
"   Melanempis eremnochlora Brooks and Pauly, 2001"
"   Melanempis fulva Brooks and Pauly, 2001"
"   Melanempis scoliiformis Brooks and Pauly, 2001"
"   Melanempis seyrigi Brooks and Pauly, 2001"
"   Melecta aegyptiaca Radoszkowski, 1876 -- Melecta lindbergi Lieftinck, 1958"
"   Melecta albifrons (Forster, 1771) -- Apis albifrons Forster, 1771; Apis punctata Fabricius, 1775; Andrena armata Panzer, 1799; Melecta nigra Spinola, 1806; Melecta fasciculata Spinola, 1806; Crocisa atra Jurine, 1807; Melecta tisiphone Newman, 1835; Melecta alecto Newman, 1835; Melecta clotho Newman, 1835; Melecta megaera Newman, 1835; Melecta albovaria Erichson, 1841; Melecta bipunctata Lepeletier, 1841; Melecta aterrima Lepeletier, 1841; Melecta calabrina Radoszkowski, 1876; Melecta pseudoarmata Radoszkowski, 1893; Melecta armata var mediterranea Gribodo, 1894; Melecta novellai Dusmet y Alonso, 1915; Melecta armata var gigantea Friese, 1925; Melecta luctuosa var minima Friese, 1925; Melecta albifrons albovaria Erichson, 1840; Melecta albifrons nigra Spinola, 1806"
"   Melecta alcestis Lieftinck, 1980"
"   Melecta alexanderi Griswold and Parker, 1999"
"   Melecta amanda Lieftinck, 1980"
"   Melecta angustilabris Lieftinck, 1980"
"   Melecta ashabadensis Radoszkowski, 1893"
"   Melecta assimilis Radoszkowski, 1876"
"   Melecta atripes Morawitz, 1894"
"   Melecta atroalba (Lieftinck, 1972) -- Pseudomelecta atroalba Lieftinck, 1972"
"   Melecta baerii (Radoszkowski, 1865) -- Pseudomelecta baerii Radoszkowski, 1865; Melecta baeri (Radoszkowski, 1865), emend"
"   Melecta bohartorum Linsley, 1939"
"   Melecta brevipila Lieftinck, 1980"
"   Melecta canariensis Lieftinck, 1958"
"   Melecta candida Lieftinck, 1980"
"   Melecta caroli Lieftinck, 1958"
"   Melecta chalybeia (Lieftinck, 1972) -- Pseudomelecta chalybeia Lieftinck, 1972"
"   Melecta chinensis Cockerell, 1931"
"   Melecta corpulenta Morawitz, 1875"
"   Melecta curvispina Lieftinck, 1958"
"   Melecta diacantha Eversmann, 1852"
"   Melecta diligens Lieftinck, 1983 -- Melecta alecto_homonym Lieftinck, 1980; Melecta diligens Lieftinck, 1983, replacement name; Melecta lieftincki, Schwarz, 1999, unnecessary replacement name"
"   Melecta duodecimmaculata (Rossi, 1790) -- Nomada 12-maculata Rossi 1790; Nomada duodecimmaculata Rossi, 1790; Melecta plurinotata Brullé, 1832; Melecta quattuordecim-punctata Fischer de Waldheim, 1843; Melecta quattuordecimpunctata Fischer de Waldheim, 1843; Melecta soederbomi Alfken, 1936; Melecta jakovlewii Radoszkowski, 1877; Melecta jakovlewi Radoszkowski, 1877, emend; Melecta (Melecta) duodecimmaculata jakovlewii Radoszkowski, 1877, valid subspecies"
"   Melecta edwardsii Cresson, 1878 -- Bombomelecta zygos Viereck, 1903"
"   Melecta emodi Baker, 1997"
"   Melecta eversmanni Radoszkowski, 1893"
"   Melecta excelsa Lieftinck, 1980"
"   Melecta festiva Lieftinck, 1980 -- Melecta luctuosa var albovaria subvar eczmiadzini_homonym Friese, 1895"
"   Melecta fulgida Lieftinck, 1980"
"   Melecta fumipennis Lieftinck, 1980"
"   Melecta funeraria Smith, 1854 -- Eupavlovskia funeraria (Smith, 1854)"
"   Melecta fuscipennis Morawitz, 1875"
"   Melecta gracilipes Lieftinck, 1980"
"   Melecta grandis Lepeletier, 1841"
"   Melecta guichardi Lieftinck, 1980"
"   Melecta guilochei Dusmet y Alonso, 1915 -- Melecta (Pseudomelecta) guilochei Dusmet y Alonso, 1915"
"   Melecta honesta Lieftinck, 1980"
"   Melecta italica Radoszkowski, 1876 -- Melecta luctuosa var meridionalis Gribodo, 1894; Melecta quadripunctata Radoszkowski, 1893; Melecta luctuosa var meridionalis Gribodo, 1893; Melecta luctuosa var albovaria_homonym sensu Friese, 1895; Melecta luctuosa var acutivalvis Alfken, 1914; Melecta luctuosa var crassicornis Friese, 1921, replacement name"
"   Melecta kashmirensis (Nurse, 1903) -- Crocisa kashmirensis Nurse, 1903"
"   Melecta kuschakewiczi (Radoszkowski, 1891) -- Pseudomelecta kuschakewiczi Radoszkowski, 1891; Pseudomelecta kuchakevitzi Radoszkowski, 1893, incorrect spelling; Melecta glasunowi Morawitz, 1894; Pseudomelecta kuschakewiczii Radoszkowski, 1891, emend"
"   Melecta leucorhyncha Gribodo, 1894 -- Melecta nigra_homonym Lepeletier, 1841; Melecta luctuosa var leucorhyncha Gribodo, 1894; Melecta luctuosa var taormina Strand, 1919; Melecta luctuosa var ebusana Friese, 1925; Melecta (Melecta) leucorhyncha taormina Strand, 1919, valid subspecies"
"   Melecta luctuosa (Scopoli, 1770) -- Apis luctuosa Scopoli, 1770; Melecta lachensis Newman, 1835; Melecta atropos Newman, 1835; Melecta punctata_homonym Lepeletier, 1841; Melecta eczmiadzini Radoszkowski, 1893; Melecta luctuosa var rutenica Radoszkowski, 1893; Melecta (Melecta) luctuosa rutenica Radoszkowski, 1893, valid subspecies"
"   Melecta mundula Lieftinck, 1983 -- Melecta megaera_homonym Lieftinck, 1980; Melecta mundula Lieftinck, 1983, replacement name; Melecta cypriaca Schwarz, 1999, unnecessary replacement name"
"   Melecta nivosa Morawitz, 1893"
"   Melecta obscura Friese, 1895 -- Melecta funeraria var obscura Friese, 1895; Melecta funeraria f grandii Hedicke, 1935; Eupavlovskia obscura simulatrix Lieftinck, 1969; Melecta (Eupavlovskia) obscura simulatrix (Lieftinck, 1969), valid subspecies"
"   Melecta pacifica Cresson, 1878 -- Melecta (Melecta) atlantica Linsley, 1943; Melecta pacifica var fulvida Cresson, 1878; Bombomelecta semifulva Cockerell, 1921; Melecta (Melecta) pacifica atlantica Linsley, 1943, valid subspecies; Melecta (Melecta) pacifica fulvida Cresson, 1878, valid subspecies"
"   Melecta prophanta Lieftinck, 1980"
"   Melecta separata Cresson, 1879 -- Bombomelecta alfredi Cockerell, 1895; Bombomelecta arizonica Cockerell, 1902; Bombomelecta johnsoni Cockerell, 1905; Bombomelecta callura Cockerell, 1926; Melecta (Melecta) separata mojavensis Linsley, 1939, valid subspecies; Melecta (Melecta) separata alfredi (Cockerell, 1895), valid subspecies; Melecta (Melecta) separata arizonica (Cockerell, 1902), valid subspecies; Melecta (Melecta) separata johnsoni Cockerell, 1905, valid subspecies; Melecta (Melecta) separata callura (Cockerell, 1926), valid subspecies"
"   Melecta sibirica Radoszkowski, 1891"
"   Melecta sinaitica (Alfken, 1937) -- Paracrocisa sinaitica Alfken, 1937"
"   Melecta solivaga Lieftinck, 1980"
"   Melecta thoracica Cresson, 1875 -- Melecta (Melecta) sierrae Linsley, 1939"
"   Melecta transcaspica Morawitz, 1894 -- Melecta caesareae Friese, 1925; Melecta octomaculata_homonym Friese, 1925"
"   Melecta tuberculata Lieftinck, 1980"
"   Melecta turkestanica Radoszkowski, 1893 -- Melecta turcestanica Radoszkowski, 1893, emend"
"   Melectoides bellus (Jörgensen, 1912) -- Isepeolus bellus Jörgensen, 1912"
"   Melectoides cockerelli (Jörgensen, 1912) -- Isepeolus cockerelli Jörgensen, 1912; Isepeolus bruneri Cockerell, 1917"
"   Melectoides desiccata Packer and Graham, 2020"
"   Melectoides fumipennis Roig-Alsina, 1991"
"   Melectoides glaucodontus Packer and Graham, 2020"
"   Melectoides kiefferi (Jörgensen, 1912) -- Isepeolus kiefferi Jörgensen, 1912"
"   Melectoides licancabur Packer and Graham, 2020"
"   Melectoides niveiventris (Friese, 1925) -- Epeolus niveiventris Friese, 1925"
"   Melectoides politus Roig-Alsina, 1991"
"   Melectoides rozeni (Toro, 1971) -- Isepeolus rozeni Toro, 1971"
"   Melectoides senex Taschenberg, 1883"
"   Melectoides triseriatus (Friese, 1908) -- Epeolus triseriatus Friese, 1908"
"   Melectoides tucumanus (Friese, 1906) -- Melissa tucumana Friese, 1906"
"   Meliphilopsis melanandra Roig-Alsina, 1994"
"   Meliphilopsis ochrandra Roig-Alsina, 1994"
"   Meliplebeia beccarii (Gribodo, 1879) -- Trigona beccarii Gribodo, 1879; Melipona africana Stadelmann, 1895; Trigona beccarii var somalina Magretti, 1899; Melipona (Trigona) ogouensis Vachal, 1903; Meliponula (Meliplebeia) ogouensis (Vachal, 1903); Trigona topiorum Cockerell, 1910; Trigona africana var tanganyikae Strand, 1911; Trigona faecivora Strand, 1911; Trigona africana var bibundicola Strand, 1912; Trigona beccarii var nigrifacies_homonym Friese, 1912; Trigona beccarii var albofasciata Friese, 1916; Trigona beccari jombenensis Cockerell, 1917; Melipona alinderi Alfken, 1930; Melipona alinderi var nigrita Alfken, 1932; Melipona alinderi mimica Alfken, 1932; Trigona (Meliponula) africana neavei Cockerell, 1934; Trigona (Meliponula) africana rhodesica Cockerell, 1934; Trigona (Meliponula) africana medionigra Cockerell, 1934; Meliponula (Meliplebeia) beccarii (Gribodo, 1879); Meliplebeia ogouensis (Vachal, 1903)"
"   Meliplebeia gambiana Moure, 1961 -- Meliponula (Meliplebeia) gambiana (Moure, 1961)"
"   Meliplebeia roubiki (Eardley, 2004) -- Meliponula (Meliplebeia) roubiki Eardley, 2004"
"   Melipona amazonica Schulz, 1905 -- Melipona marginata amazonica Schulz, 1905"
"   Melipona ambigua Roubik and Camargo, 2012"
"   Melipona asilvai Moure, 1971"
"   Melipona baeri Vachal, 1904 -- Melipona baeri pallescens Cockerell, 1919"
"   Melipona beecheii Bennett, 1831 -- Melipona fulvipes Guérin-Méneville, 1845; Trigona ligata Say, 1837; Melipona nigripes Friese, 1900; Trigona fulvipes var obscuripes Friese, 1917; Melipona beecheii obscuripes (Friese, 1917)"
"   Melipona belizeae Schwarz, 1932 -- Melipona (Melipona) fasciata belizeae Schwarz, 1932"
"   Melipona bicolor Lepeletier, 1836 -- Melipona nigra Lepeletier, 1836; Melipona vestita Spinola, 1840, nomen nudum; Melipona vulpina Cockerell, 1919; Melipona schencki Gribodo, 1893; Melipona hirtella Spinola, 1840, nomen nudum; Melipona coyrepu Müller, 1875, nomen nudum; Melipona cuculina Müller, 1875, nomen nudum; Melipona gurupina Müller, 1875, nomen nudum; Melipona gurupu Müller, 1875, nomen nudum; Melipona bicolor schencki Gribodo, 1893; Melipona (Eomelipona) bicolor schencki Gribodo, 1893, valid subspecies; Melipona picadensis Strand, 1910"
"   Melipona boliviana Schwarz, 1932 -- Melipona (Melipona) fasciata boliviana Schwarz, 1932"
"   Melipona brachychaeta Moure, 1950 -- Melipona rufiventris brachychaeta Moure, 1950"
"   Melipona bradleyi Schwarz, 1932 -- Melipona (Melipona) marginata bradleyi Schwarz, 1932"
"   Melipona capixaba Moure and Camargo, 1995"
"   Melipona captiosa Moure, 1962"
"   Melipona carrikeri Cockerell, 1919 -- Melipona marginata carrikeri Cockerell, 1919"
"   Melipona colimana Ayala, 1999"
"   Melipona compressipes (Fabricius, 1804) -- Apis compressipes Fabricius, 1804; Melipona interrupta oblitescens Cockerell, 1919"
"   Melipona costaricensis Cockerell, 1919 -- Melipona fasciata costaricensis Cockerell, 1919; Melipona fasciata melanopleura Cockerell, 1919"
"   Melipona cramptoni Cockerell, 1920 -- Melipona fasciata cramptoni var duidae Schwarz, 1932"
"   Melipona crinita Moure and Kerr, 1950 -- Melipona fuscata var crinita Moure and Kerr, 1950"
"   Melipona dubia Moure and Kerr, 1950 -- Melipona rufiventris var dubia Moure and Kerr, 1950"
"   Melipona eburnea Friese, 1900"
"   Melipona fallax Camargo and Pedro, 2008"
"   Melipona fasciata Latreille, 1811 -- Melipona fuscipes Friese, 1900; Melipona (Melipona) fasciata paraensis var guerreroensis Schwarz, 1936"
"   Melipona fasciculata Smith, 1854"
"   Melipona favosa (Fabricius, 1798) -- Apis atrata Fabricius, 1798; Apis favosa Fabricius, 1798; Bombus parvulus Fabricius, 1804; Melipona soror Dominique, 1898; Melipona schausi Cockerell, 1919; Melipona schausi convolvuli Cockerell, 1919"
"   Melipona flavolineata Friese, 1900"
"   Melipona fuliginosa Lepeletier, 1836 -- Melipona flavipennis Smith, 1854; Melipona opposita Gribodo, 1893; Melipona bomboides Dominique, 1898"
"   Melipona fulva Lepeletier, 1836 -- Melipona pseudocentris Cockerell, 1912"
"   Melipona fuscopilosa Moure and Kerr, 1950 -- Melipona eburnea var fuscopilosa Moure and Kerr, 1950; Melipona seminigra fuscopilosa Moure and Kerr, 1950"
"   Melipona grandis Guérin-Méneville, 1845 -- Anthidium pictifrons Packard, 1869; Melipona interrupta form aequatorialis Schulz, 1904"
"   Melipona illota Cockerell, 1919 -- Melipona scutellaris illota Cockerell, 1919"
"   Melipona illustris Schwarz, 1932 -- Melipona (Melipona) marginata illustris Schwarz, 1932"
"   Melipona indecisa Cockerell, 1919 -- Melipona fasciata indecisa Cockerell, 1919"
"   Melipona insularis Roubik and Camargo, 2012"
"   Melipona interrupta Latreille, 1811 -- Melipona (Melipona) interrupta manaosensis Schwarz, 1932"
"   Melipona lateralis Erichson, 1848] -- Melipona sicophanta Gribodo, 1893; Melipona scutellaris flavofasciata Ducke, 1916; Melipona intermixta Cockerell, 1918; Melipona lateralis kangarumensis Cockerell, 1920"
"   Melipona lunulata Friese, 1900"
"   Melipona lupitae Ayala, 1999"
"   Melipona mandacaia Smith, 1863 -- Melipona bahiana Ducke, 1916"
"   Melipona marginata Lepeletier, 1836 -- Melipona sexpunctata Lepeletier, 1836; Melipona liturata Spinola, 1840, nomen nudum; Melipona marginata atratula Cockerell, 1919; Melipona marginata carioca Moure, 1971; Melipona (Eomelipona) marginata carioca Moure, 1971, valid subspecies"
"   Melipona melanoventer Schwarz, 1932 -- Melipona (Melipona) fasciata melanoventer Schwarz, 1932"
"   Melipona micheneri Schwarz, 1951 -- Melipona marginata var micheneri Schwarz, 1951"
"   Melipona mimetica Cockerell, 1914"
"   Melipona mondury Smith, 1863"
"   Melipona nebulosa Camargo, 1988"
"   Melipona nigrescens Friese, 1900"
"   Melipona obscurior Moure, 1971 -- Melipona pulchella Müller, 1875, nomen nudum; Melipona marginata obscurior Moure, 1971"
"   Melipona ogilviei Schwarz, 1932 -- Melipona (Melipona) puncticollis ogilvei Schwarz, 1932"
"   Melipona orbignyi (Guérin-Méneville, 1845) -- Trigona orbignyi Guérin-Méneville, 1845"
"   Melipona panamica Cockerell, 1919 -- Melipona fasciata panamica Cockerell, 1919"
"   Melipona paraensis Ducke, 1916 -- Melipona fasciata barticensis Cockerell, 1918"
"   Melipona peruviana Friese, 1900"
"   Melipona phenax Cockerell, 1919 -- Melipona orbignyi jenningsi Cockerell, 1919"
"   Melipona puncticollis Friese, 1902"
"   Melipona quadrifasciata Lepeletier, 1836 -- Melipona anthidioides Lepeletier, 1836; Melipona mixta Lepeletier, 1836; Melipona vicina Lepeletier, 1836; Melipona anthidioides integrior Cockerell, 1919; Melipona quadrifasciata callura Cockerell, 1919; Melipona luteofasciata Müller, 1921; Melipona (Melipona) quadrifasciata anthidioides (Lepeletier, 1836), valid subspecies"
